29851209
26847480
30343247
29413067
27580330
28057317
28991605
28690117
26409446
26423938
32085839
32202646
32131151
21062471
22624741
21527961
15345768
15133143
15927185
15286063
15283534
16145182
15796643
15970782
18182545
16168796
17183035
17053338
19247834
16618485
17326946
17500305
14993174
15283537
18222131
16460760
15697046
15608831
15674079
14966227
19497162
17230391
15324539
15479961
15805323
15564361
15958885
15323599
21489421
15637196
