32068667
29742109
30285054
29436064
27831985
20472510
19469829
20461028
17414235
16202958
11110112
10534584
9718247
2149565
6321454
6228015
6210751
6284720
140827
26517858
25373391
25664215
17182183
29713194
28043937
27788130
22743149
20602715
22017192
19625125
