30509662
29801628
26672059
27503307
28918275
30625642
28781523
30611198
22167749
24034563
31181014
30594173
28165406
29635200
15549686
30396130
28409661
28087514
26760712
27261529
22792247
24103349
21659038
26706568
25173054
24332864
25867199
18021762
30382121
18596713
24595396
9240114
10394322
30776752
24740117
20889619
28230268
25850104
27580125
28056406
28143601
26610294
24273236
31367892
12365039
23803160
27984771
28077924
15598296
28591162
26867297
29803546
20227069
24787556
27788159
15842292
11042302
17300954
30413171
31162981
28258738
29901701
28650842
27160765
31376592
27037268
